seq_id	clans	has_samases	has_ocrs	has_stpks	has_T3p0.6	has_T7p0.4	has_T7p0.6B	has_T3p0.65	has_T7p0.6A	has_T7p0.5	has_adgs	has_htgs
SAMN05414939_a1_ct20204_vs1@Podoviridae__sp._ct8SH1	frozenset({'12_clan', '1_clan, 6_clan, 9_clan', '44_clan', '1501_mono', '337_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05414963_a1_ct3461_vs1@Podoviridae__sp._ctuC31	frozenset({'1_clan', '2402_mono', '13_clan', '331_pair', '1879_mono', '413_pair', '2353_mono', '1282_mono', '1999_mono', '1402_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05414970_a1_ct129416_vs1@Podoviridae__sp._ctONX1	frozenset({'12_clan', '795_mono', '1_clan, 6_clan, 9_clan', '142_clan', '16_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05414975_a1_ct9769@circular@Podoviridae__sp._ctOHJ769	frozenset({'2227_mono', '12_clan', '2392_mono', '372_pair', '1_clan, 6_clan, 9_clan', '126_clan', '1501_mono', '44_clan', '337_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05414985_a1_ct23717_vs1@Podoviridae__sp._ctlW61	frozenset({'145_clan', '12_clan', '114_clan, 198_clan', '1_clan, 6_clan, 9_clan', '59_clan', '244_pair', '238_pair', '1702_mono', '766_mono', '176_clan', '299_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05414987_a1_ct7799@circular@Podoviridae__sp._ctU3b799	frozenset({'394_pair', '2737_mono', '326_pair', '1_clan, 6_clan, 9_clan', '1414_mono', '1041_mono', '349_pair', '343_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05826502_a1_ct5095@circular@Podoviridae__sp._ctS0N095	frozenset({'114_clan, 198_clan', '1_clan, 6_clan, 9_clan', '395_pair', '2640_mono', '165_clan', '615_mono', '35_clan', '36_clan', '981_mono', '863_mono', '255_pair', '200_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05826507_a1_ct46226_vs1@linear@Podoviridae__sp._ct6Ot1	frozenset({'1_clan, 6_clan, 9_clan', '1709_mono', '1114_mono', '1590_mono', '1238_mono', '820_mono', '407_pair', '43_clan', '168_clan', '65_clan', '126_clan', '1540_mono', '472_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05826545_a1_ct740@circular@Podoviridae__sp._ct18b740	frozenset({'279_pair', '1_clan, 6_clan, 9_clan', '47_clan', '565_mono', '1935_mono', '1975_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05826635_a1_ct2112@circular@Podoviridae__sp._ctHMe112	frozenset({'159_clan', '1151_mono', '120_clan', '1_clan, 6_clan, 9_clan', '333_pair', 'outlier: 37_clan', '358_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05826811_a1_ct30918_vs1@linear@Podoviridae__sp._ctOEg1	frozenset({'12_clan', '1815_mono', '795_mono', '1_clan, 6_clan, 9_clan', '132_clan', '142_clan', '16_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05826882_a1_ct3060@circular@Podoviridae__sp._ctUKL060	frozenset({'159_clan', '1151_mono', '120_clan', '1_clan, 6_clan, 9_clan', '418_pair', '333_pair', '149_clan', 'outlier: 37_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05826883_a1_ct3263@circular@Podoviridae__sp._ctDQb263	frozenset({'285_pair', '1531_mono', '1_clan', '162_clan', '33_clan', '66_clan', '397_pair', '1386_mono', '150_clan', '1524_mono'})	False	True	False	False	False	False	False	False	False	True	False
SAMN05826896_a1_ct11019_vs1@linear@Podoviridae__sp._ctmni1	frozenset({'139_clan', '13_clan', '2506_mono', '84_clan', '1_clan, 6_clan, 9_clan', 'outlier: 24_clan', '96_clan', '1594_mono', '653_mono', '380_pair', '41_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05826911_a1_ct892@circular@Podoviridae__sp._ctb8K892	frozenset({'12_clan', '1_clan, 6_clan, 9_clan', '238_pair', '1702_mono', '766_mono', '176_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05826946_a1_ct4100@circular@Podoviridae__sp._ct4I0100	frozenset({'201_pair', '2795_mono', '12_clan', '795_mono', '1_clan, 6_clan, 9_clan', '132_clan', 'outlier: 16_clan', '142_clan', '32_clan, 142_clan', '16_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05827031_a1_ct9210_vs1@linear@Podoviridae__sp._ctHhE1	frozenset({'766_mono', '145_clan', '12_clan', '114_clan, 198_clan', '1_clan, 6_clan, 9_clan', '244_pair', '238_pair', '1702_mono', 'outlier, outlier: 37_clan', '176_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05827183_a1_ct4984@circular@Podoviridae__sp._ctWx7984	frozenset({'13_clan', '139_clan', '437_mono', '1_clan, 6_clan, 9_clan', '1852_mono', '2254_mono', '96_clan', '1119_mono', '2051_mono', '1781_mono', '2813_mono', '2353_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05827247_a1_ct21657_vs1@linear@Podoviridae__sp._ctqno1	frozenset({'993_mono', '2204_mono', '120_clan', '1_clan, 6_clan, 9_clan', '144_clan', '50_clan', '2096_mono', '2540_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN06164501_a1_ct44508_vs1@linear@Podoviridae__sp._ctEL51	frozenset({'407_pair', '51_clan', '1238_mono', '1_clan, 6_clan, 9_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN06164584_a1_ct46617_vs1@linear@Podoviridae__sp._ctP5E1	frozenset({'60_clan, 129_clan', '12_clan', '795_mono', '1_clan, 6_clan, 9_clan', '32_clan, 142_clan', '142_clan', 'outlier: 16_clan', '132_clan', '16_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN06164731_a1_ct121835_vs1@linear@Podoviridae__sp._ctJW31	frozenset({'14_clan', '1_clan, 6_clan, 9_clan', '2675_mono', '30_clan', '5_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781683_a1_ct2424@circular@Podoviridae__sp._ctmdS424	frozenset({'394_pair', '1530_mono', '128_clan', '2737_mono', '1_clan, 6_clan, 9_clan', '1414_mono', '240_pair', '349_pair', '36_clan', '343_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781693_a1_ct69033_vs1@Podoviridae__sp._ctPlM1	frozenset({'1215_mono', '216_pair', '114_clan, 198_clan', '1_clan, 6_clan, 9_clan', '165_clan', '615_mono', '35_clan', '863_mono', '35_clan, 36_clan', '200_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781697_a1_ct15977_vs1@Podoviridae__sp._ctWZK1	frozenset({'12_clan', '2392_mono', '1_clan, 6_clan, 9_clan', '1463_mono', '44_clan', '337_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781707_a1_ct182127_vs1@Podoviridae__sp._ct4mi1	frozenset({'2046_mono', '6_clan, 9_clan', '2720_mono', '274_pair', '729_mono', '677_mono', '980_mono', '1_clan, 9_clan', '1773_mono', '1972_mono', '435_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781711_a1_ct53252_vs1@Podoviridae__sp._ctjXe1	frozenset({'1714_mono', '2046_mono', '6_clan, 9_clan', '2720_mono', '274_pair', '729_mono', '677_mono', '980_mono', '1_clan, 9_clan', '1972_mono', '1980_mono', '435_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781712_a1_ct3120@circular@Podoviridae__sp._ctjU7120	frozenset({'779_mono', '450_mono', '1_clan, 6_clan, 9_clan', '254_pair', '2001_mono', '1039_mono', '1746_mono', '1392_mono', '1690_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781715_a1_ct8180@circular@Podoviridae__sp._ctMlV180	frozenset({'126_clan', '2227_mono', '388_pair', '12_clan', '1_clan, 6_clan, 9_clan', '2619_mono', '327_pair', '16_clan', '32_clan', '341_pair', '44_clan', '1501_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781719_a1_ct152152_vs1@Podoviridae__sp._ctyo21	frozenset({'37_clan', '1_clan, 6_clan, 9_clan', '1238_mono', '1114_mono', 'outlier: 43_clan', '407_pair', '2066_mono', '65_clan', '1258_mono', '1540_mono', '376_pair', '472_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781721_a1_ct3284@circular@Podoviridae__sp._ctHFj284	frozenset({'159_clan', '1151_mono', '120_clan', '1_clan, 6_clan, 9_clan', '333_pair', 'outlier: 37_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781724_a1_ct12275@circular@Podoviridae__sp._ctf1U275	frozenset({'1499_mono', '204_pair', '1_clan, 6_clan, 9_clan', '254_pair', '405_pair', '242_pair', '1746_mono', '1392_mono', '2094_mono', '1030_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781730_a1_ct47171_vs1@Podoviridae__sp._ctJ131	frozenset({'126_clan', '2227_mono', '388_pair', '12_clan', '1_clan, 6_clan, 9_clan', '16_clan', '705_mono', '341_pair', '32_clan', '44_clan', '1501_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781734_a1_ct1860@circular@Podoviridae__sp._cttZh860	frozenset({'57_clan', '2362_mono', '2707_mono', '2106_mono', '1_clan, 6_clan, 9_clan', '1238_mono', '2345_mono', '168_clan', '472_mono', '2483_mono', '2083_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781736_a1_ct7113@circular@Podoviridae__sp._ctEX6113	frozenset({'126_clan', '2227_mono', '12_clan', '2392_mono', '1_clan, 6_clan, 9_clan', '197_clan', '44_clan', '1501_mono', '337_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781737_a1_ct17663@circular@Podoviridae__sp._ct9eJ663	frozenset({'780_mono', '12_clan', '2564_mono', '1_clan, 6_clan, 9_clan', '244_pair', '238_pair', '2631_mono', '323_pair', '1702_mono', '176_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781737_a1_ct17738@circular@Podoviridae__sp._ct8dL738	frozenset({'12_clan', '388_pair', '1_clan, 6_clan, 9_clan', '345_pair', '16_clan', '32_clan', '44_clan', '1501_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781739_a1_ct12461@circular@Podoviridae__sp._ctDKT461	frozenset({'2227_mono', '388_pair', '12_clan', '2520_mono', '1_clan, 6_clan, 9_clan', '197_clan', '16_clan', '32_clan', '126_clan', '1501_mono', '44_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781741_a1_ct9516@circular@Podoviridae__sp._ctc66516	frozenset({'13_clan', '1463_mono', '12_clan', '2467_mono', '2480_mono', '2392_mono', '1_clan, 6_clan, 9_clan', '96_clan', '1070_mono', '380_pair', '44_clan', '337_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781742_a1_ct25274@circular@Podoviridae__sp._ctLvz274	frozenset({'2398_mono', '1327_mono', '12_clan', '14_clan', '95_clan', '1_clan, 6_clan, 9_clan', '122_clan', '46_clan', '5_clan', '103_clan', '93_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781745_a1_ct171@circular@Podoviridae__sp._ctmma171	frozenset({'2227_mono', '12_clan', '388_pair', '1_clan, 6_clan, 9_clan', '16_clan', '32_clan', '705_mono', '341_pair', '126_clan', '1501_mono', '1369_mono', '44_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781745_a1_ct94991_vs1@Podoviridae__sp._ctLSP1	frozenset({'2227_mono', '12_clan', '2392_mono', '1_clan, 6_clan, 9_clan', '44_clan', '1501_mono', '337_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781746_a1_ct21885@circular@Podoviridae__sp._ctSuw885	frozenset({'12_clan', '795_mono', '1_clan, 6_clan, 9_clan', '142_clan', '16_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781750_a1_ct244407_vs1@Podoviridae__sp._ctbtW1	frozenset({'12_clan', '1391_mono', '795_mono', '1_clan, 6_clan, 9_clan', '142_clan', '16_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781756_a1_ct26182@circular@Podoviridae__sp._ctrmI182	frozenset({'16_clan', '1_clan, 6_clan, 9_clan', '2766_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781758_a1_ct1470@circular@Podoviridae__sp._ctrRq470	frozenset({'394_pair', '1561_mono', '224_pair', '1530_mono', '2737_mono', '326_pair', '253_pair', '1_clan, 6_clan, 9_clan', '1414_mono', '1937_mono', '349_pair', '36_clan', '1464_mono', '2343_mono', '1844_mono', '343_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781759_a1_ct8546_vs1@Podoviridae__sp._ct8Vl1	frozenset({'6_clan, 9_clan', '274_pair', '311_pair', '561_mono', '195_clan', '980_mono', '1_clan, 9_clan', '2079_mono', '958_mono', '1980_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781762_a1_ct146843_vs1@Podoviridae__sp._ct2sl1	frozenset({'12_clan', '1_clan, 6_clan, 9_clan', '1363_mono', '16_clan', '32_clan', '44_clan', '1501_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781764_a1_ct14931@circular@Podoviridae__sp._ctV2r931	frozenset({'114_clan, 198_clan', '1_clan, 6_clan, 9_clan', '395_pair', '35_clan', '36_clan', '981_mono', '863_mono', '200_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781765_a1_ct143422_vs1@Podoviridae__sp._ctUat1	frozenset({'12_clan', '1_clan, 6_clan, 9_clan', '1363_mono', '16_clan', '32_clan', '44_clan', '1501_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781772_a1_ct33739_vs1@Podoviridae__sp._ct5qD1	frozenset({'394_pair', '128_clan', '2737_mono', '253_pair', '2029_mono', '1_clan, 6_clan, 9_clan', '1414_mono', '2598_mono', '240_pair', '349_pair', '36_clan', '343_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781773_a1_ct191325_vs1@Podoviridae__sp._ct5sW1	frozenset({'1743_mono', '62_clan', '361_pair', '1_clan, 6_clan, 9_clan', '91_clan', '183_clan', '2008_mono', '50_clan', '1758_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781775_a1_ct23918@circular@Podoviridae__sp._ctxA5918	frozenset({'1054_mono', '387_pair', '2056_mono', '6_clan, 9_clan', '107_clan', '243_pair', '2776_mono', '2705_mono', '680_mono', '975_mono', '887_mono', '190_clan', '1491_mono', '2423_mono', '1_clan, 9_clan', '1209_mono', '794_mono', '1296_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781776_a1_ct17623@circular@Podoviridae__sp._ctwvK623	frozenset({'545_mono', '2723_mono', '1_clan, 6_clan, 9_clan', '16_clan', '2252_mono', '2012_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781779_a1_ct287377_vs1@Podoviridae__sp._ctvve1	frozenset({'193_clan', '2700_mono', '1_clan, 6_clan, 9_clan', '1207_mono', '279_pair', '1280_mono', '47_clan', '1370_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781779_a1_ct38569@circular@Podoviridae__sp._ctfYK569	frozenset({'114_clan, 198_clan', '1_clan, 6_clan, 9_clan', '395_pair', '35_clan', '36_clan', '981_mono', '200_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781784_a1_ct238708_vs1@Podoviridae__sp._ctYoa1	frozenset({'859_mono', '1_clan, 6_clan, 9_clan', '1238_mono', '1114_mono', 'outlier: 43_clan', '407_pair', '2066_mono', '65_clan', '1540_mono', '472_mono', '37_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781785_a1_ct2347@circular@Podoviridae__sp._ct4m2347	frozenset({'2227_mono', '388_pair', '12_clan', '1_clan, 6_clan, 9_clan', '16_clan', '32_clan', '126_clan', '1501_mono', '44_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN09781789_a1_ct25844_vs1@Podoviridae__sp._ct22U1	frozenset({'12_clan', '1_clan, 6_clan, 9_clan', '1363_mono', '16_clan', '32_clan', '633_mono', '44_clan', '1501_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN10080877_a1_ct138@circular@Podoviridae__sp._ctxQr138	frozenset({'22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
SAMN10080883_a1_ct24422_vs1@linear@Podoviridae__sp._ct2Oz1	frozenset({'2277_mono', '2098_mono', '1450_mono', '1555_mono', '1_clan, 6_clan, 9_clan', '1594_mono', '379_pair', '7_clan', '41_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN10080886_a1_ct4163@circular@Podoviridae__sp._ctfKE163	frozenset({'114_clan, 198_clan', '1_clan, 6_clan, 9_clan', '35_clan', '2157_mono', '36_clan', '981_mono', '200_pair', '624_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN10080887_a1_ct2414@circular@Podoviridae__sp._ctCQS414	frozenset({'1442_mono', '1054_mono', '387_pair', '6_clan, 9_clan', '1322_mono', '1757_mono', '243_pair', '1_clan, 9_clan', '1651_mono', '649_mono', '822_mono', '2705_mono', '1209_mono', '699_mono', '74_clan', '45_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN10080890_a1_ct20749_vs1@linear@Podoviridae__sp._ct9TE1	frozenset({'2227_mono', '12_clan', '2392_mono', '1_clan, 6_clan, 9_clan', '345_pair', '44_clan', '1501_mono', '337_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN10080893_a1_ct138@circular@Podoviridae__sp._ct2QQ138	frozenset({'387_pair', '1054_mono', '6_clan, 9_clan', '107_clan', '243_pair', '794_mono', '2133_mono', '190_clan', '975_mono', '680_mono', '887_mono', '2705_mono', '2091_mono', '19_clan', '1_clan, 9_clan', '1209_mono', '860_mono', '2371_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN10080893_a1_ct2805_vs1@linear@Podoviridae__sp._ctSoB1	frozenset({'12_clan', '1_clan, 6_clan, 9_clan', '1363_mono', '16_clan', '32_clan', '44_clan', '1501_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN10080897_a1_ct22310_vs1@linear@Podoviridae__sp._ctELj1	frozenset({'2506_mono', 'bridge: 19_clan, 19_clan', '764_mono', '1_clan, 6_clan, 9_clan', '1594_mono', '379_pair', '7_clan', '41_clan', '1670_mono', '481_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN10080898_a1_ct55871_vs1@linear@Podoviridae__sp._cteaR1	frozenset({'3_clan', '14_clan', '95_clan', '88_clan', '1_clan, 6_clan, 9_clan', '122_clan', '46_clan', '10_clan', '80_clan', '5_clan', '103_clan', '93_clan', '1745_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN10080899_a1_ct11709_vs1@linear@Podoviridae__sp._cteo31	frozenset({'1450_mono', '1555_mono', '1_clan, 6_clan, 9_clan', '1594_mono', '379_pair', '7_clan', '1913_mono', '41_clan', '1933_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN10080900_a1_ct52370_vs1@linear@Podoviridae__sp._ctwYA1	frozenset({'12_clan', '2392_mono', '1_clan, 6_clan, 9_clan', '1463_mono', '44_clan', '337_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN10080901_a1_ct384@circular@Podoviridae__sp._ctOhC384	frozenset({'22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
SAMN10080901_a1_ct415@circular@Caudovirales__sp._cty8v415	frozenset({'22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '15_clan', '25_clan', '63_clan'})	True	False	False	True	False	False	False	False	False	True	True
SAMN10080901_a1_ct4413_vs1@linear@Podoviridae__sp._ctrM51	frozenset({'145_clan', '12_clan', '1_clan', '1_clan, 6_clan, 9_clan', '2608_mono', '238_pair', '323_pair', '1702_mono', '1577_mono', '176_clan'})	False	False	False	False	False	False	False	False	False	False	False
